,compute_version,gpu_id,max_clock_rate,num_of_cores,L2,bus,memory_clock,bandwith,GM,num_sm,num_cores_sm,theoretical_flops,AppId,duration,grid_x,grid_y,block_x,block_y,registers,smem,cmem,number_of_lines_kernel,occupancy
1125,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,6.759666,256.0,256.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1124,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,5.570794,240.0,240.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1123,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,4.525112,224.0,224.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1122,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,3.623919,208.0,208.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1121,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,2.852298,192.0,192.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1120,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,2.195019,176.0,176.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1119,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,1.64933,160.0,160.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1118,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,1.202731,144.0,144.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1117,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,0.845144,128.0,128.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1116,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,0.566061,112.0,112.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1115,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,0.356825,96.0,96.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
1113,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,1.0,0.105913,64.0,64.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
5450,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,0.884487,72.0,72.0,32.0,32.0,32.0,0.0,348.0,6.0,100.0
5497,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,16.534691,192.0,192.0,32.0,32.0,32.0,0.0,348.0,6.0,100.0
5448,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,0.444382,56.0,56.0,32.0,32.0,32.0,0.0,348.0,6.0,100.0
5244,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,16.782022,864.0,864.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5245,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,19.78441,896.0,896.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5246,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,23.346109,928.0,928.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5449,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,0.612755,64.0,64.0,32.0,32.0,32.0,0.0,348.0,6.0,100.0
5248,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,31.28972,992.0,992.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5249,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,33.878049,1024.0,1024.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5250,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,0.000407935,32.0,32.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5251,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,0.003089886,64.0,64.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5252,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,0.01037,96.0,96.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5243,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,14.125445,832.0,832.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5253,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,0.024072,128.0,128.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5255,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,0.083577,192.0,192.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5256,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,0.132881,224.0,224.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5257,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,0.189345,256.0,256.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5258,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,0.27603,288.0,288.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5259,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,0.375044,320.0,320.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5260,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,0.512305,352.0,352.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5261,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,0.633335,384.0,384.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5262,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,0.908797,416.0,416.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5263,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,1.130625,448.0,448.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5254,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,0.048656,160.0,160.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5264,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,1.474136,480.0,480.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5242,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,11.457155,800.0,800.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5240,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,7.452117,736.0,736.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5220,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,0.006865521,96.0,96.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5221,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,0.01538,128.0,128.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5222,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,0.031759,160.0,160.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5223,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,0.054198,192.0,192.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5224,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,0.087272,224.0,224.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5225,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,0.124633,256.0,256.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5226,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,0.199642,288.0,288.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5227,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,0.265343,320.0,320.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5228,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,0.395619,352.0,352.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5241,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,8.434865,768.0,768.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5229,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,0.501882,384.0,384.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5231,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,0.909595,448.0,448.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5232,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,1.156493,480.0,480.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5233,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,1.264585,512.0,512.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5234,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,1.802433,544.0,544.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5235,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,2.354611,576.0,576.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5236,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,3.021453,608.0,608.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5237,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,3.568391,640.0,640.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5238,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,4.749855,672.0,672.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5239,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,5.952727,704.0,704.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5230,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,0.708494,416.0,416.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5219,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,0.002055224,64.0,64.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5265,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,1.642533,512.0,512.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5267,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,2.864548,576.0,576.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5292,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,0.513046,352.0,352.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5293,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,0.63545,384.0,384.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5294,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,0.925978,416.0,416.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5295,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,1.201687,448.0,448.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5296,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,1.531609,480.0,480.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5297,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,1.689597,512.0,512.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5298,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,2.472679,544.0,544.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5299,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,3.193931,576.0,576.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5300,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,4.028933,608.0,608.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5291,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,0.336296,320.0,320.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5301,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,4.669596,640.0,640.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5303,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,7.263218,704.0,704.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5304,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,8.785046,736.0,736.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5305,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,9.883399,768.0,768.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5306,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,12.300153,800.0,800.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5307,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,14.539267,832.0,832.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5308,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,17.032635,864.0,864.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5309,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,19.699112,896.0,896.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5310,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,22.561951,928.0,928.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5311,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,26.143451,960.0,960.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5302,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,5.980364,672.0,672.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5266,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,2.299736,544.0,544.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5290,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,0.243375,288.0,288.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5288,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,0.104163,224.0,224.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5268,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,3.547288,608.0,608.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5269,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,4.076983,640.0,640.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5270,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,5.32561,672.0,672.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5271,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,6.396706,704.0,704.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5272,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,7.658363,736.0,736.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5273,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,8.552415,768.0,768.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5274,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,10.774111,800.0,800.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5275,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,12.701083,832.0,832.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5276,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,14.83327,864.0,864.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5289,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,0.147118,256.0,256.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5277,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,17.121932,896.0,896.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5279,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,22.675952,960.0,960.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5280,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,26.079893,992.0,992.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5281,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,30.042278,1024.0,1024.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5282,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,0.000421456,32.0,32.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5283,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,0.002545728,64.0,64.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5284,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,0.008746506,96.0,96.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5285,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,0.019892,128.0,128.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5286,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,0.042277,160.0,160.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5287,5.2,8.0,1216.0,2048.0,2.0,256.0,3505.0,224.32,4.0,16.0,128.0,4980736.0,1.0,0.070084,192.0,192.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5278,5.2,7.0,1076.0,1664.0,1.75,256.0,3505.0,224.32,4.0,13.0,128.0,3580928.0,1.0,19.734835,928.0,928.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
5218,5.2,6.0,1076.0,3072.0,3.0,384.0,3505.0,336.48,12.0,24.0,128.0,6610944.0,1.0,0.00029306,32.0,32.0,8.0,8.0,32.0,0.0,348.0,6.0,100.0
95,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,1.0,133.831447,256.0,256.0,32.0,32.0,32.0,0.0,348.0,6.0,100.0
94,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,1.0,121.678256,248.0,248.0,32.0,32.0,32.0,0.0,348.0,6.0,100.0
25,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,1.0,21.399363,832.0,832.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
26,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,1.0,23.978652,864.0,864.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
27,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,1.0,26.727529,896.0,896.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
28,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,1.0,29.710652,928.0,928.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
29,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,1.0,33.91544,960.0,960.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
30,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,1.0,36.288952,992.0,992.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
31,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,1.0,39.872202,1024.0,1024.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
32,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,1.0,0.002234976,16.0,16.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
33,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,1.0,0.017742,32.0,32.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
24,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,1.0,19.040267,800.0,800.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
34,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,1.0,0.059652,48.0,48.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
36,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,1.0,0.277664,80.0,80.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
37,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,1.0,0.522434,96.0,96.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
38,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,1.0,0.763392,112.0,112.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
39,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,1.0,1.183328,128.0,128.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
40,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,1.0,1.636687,144.0,144.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
41,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,1.0,2.527365,160.0,160.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
42,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,1.0,2.966659,176.0,176.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
43,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,1.0,4.462793,192.0,192.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
44,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,1.0,4.884389,208.0,208.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
35,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,1.0,0.142552,64.0,64.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
45,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,1.0,7.230567,224.0,224.0,16.0,16.0,32.0,0.0,348.0,6.0,100.0
23,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,1.0,17.345305,768.0,768.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
21,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,1.0,12.966516,704.0,704.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
1,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,1.0,0.010034,64.0,64.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
2,3.0,1.0,1058.0,1536.0,0.5,256.0,3004.0,192256.0,2.0,8.0,192.0,3250176.0,1.0,0.033598,96.0,96.0,8.0,8.0,32.0,0.0,348.0,6.0,50.0
